Sample_Name,point_index,correlation_value,delay_time_s
k_1s-100ug_mL 3,160,0.000497,3930000.0
k_1s-100ug_mL 3,161,0.0,4190000.0
k_1s-100ug_mL 3,162,0.0,4720000.0
k_1s-100ug_mL 3,163,0.0,5240000.0
k_1s-100ug_mL 3,164,0.0,5770000.0
k_1s-100ug_mL 3,165,0.0,6290000.0
k_1s-100ug_mL 3,166,0.0,6820000.0
k_1s-100ug_mL 3,167,0.0,7340000.0
k_1s-100ug_mL 3,168,0.0,7860000.0
k_1s-100ug_mL 3,169,0.0,8390000.0
k_1s-100ug_mL 3,170,0.0,9440000.0
k_1s-100ug_mL 3,171,0.0,10500000.0
k_1s-100ug_mL 3,172,0.0,11500000.0
k_1s-100ug_mL 3,173,0.0,12600000.0
k_1s-100ug_mL 3,174,0.0,13600000.0
k_1s-100ug_mL 3,175,0.0,14700000.0
k_1s-100ug_mL 3,176,0.0,15700000.0
k_1s-100ug_mL 3,177,0.0,16800000.0
k_1s-100ug_mL 3,178,0.0,18900000.0
k_1s-100ug_mL 3,179,0.0,21000000.0
k_1s-100ug_mL 3,180,0.0,23100000.0
k_1s-100ug_mL 3,181,0.0,25200000.0
k_1s-100ug_mL 3,182,0.0,27300000.0
k_1s-100ug_mL 3,183,0.0,29400000.0
k_1s-100ug_mL 3,184,0.0,31500000.0
k_1s-100ug_mL 3,185,0.0,33600000.0
k_1s-100ug_mL 3,186,0.0,37700000.0
k_1s-100ug_mL 3,187,0.0,41900000.0
k_1s-100ug_mL 3,188,0.0,46100000.0
k_1s-100ug_mL 3,189,0.0,50300000.0
k_1s-100ug_mL 3,190,0.0,54500000.0
k_1s-100ug_mL 3,191,0.0,58700000.0
k_1s-100ug_mL 3,192,0.0,62900000.0
k_1s-100ug_mL-mean,1,0.0897,0.5
k_1s-100ug_mL-mean,2,0.0946,1.0
k_1s-100ug_mL-mean,3,0.0952,1.5
k_1s-100ug_mL-mean,4,0.0967,2.0
k_1s-100ug_mL-mean,5,0.0949,2.5
k_1s-100ug_mL-mean,6,0.0957,3.0
k_1s-100ug_mL-mean,7,0.0942,3.5
k_1s-100ug_mL-mean,8,0.0951,4.0
k_1s-100ug_mL-mean,9,0.0949,4.5
k_1s-100ug_mL-mean,10,0.0943,5.5
k_1s-100ug_mL-mean,11,0.0945,6.5
k_1s-100ug_mL-mean,12,0.0935,7.5
k_1s-100ug_mL-mean,13,0.094,8.5
k_1s-100ug_mL-mean,14,0.0946,9.5
k_1s-100ug_mL-mean,15,0.0942,10.5
k_1s-100ug_mL-mean,16,0.094,11.5
k_1s-100ug_mL-mean,17,0.0935,12.5
k_1s-100ug_mL-mean,18,0.0928,14.5
k_1s-100ug_mL-mean,19,0.0933,16.5
k_1s-100ug_mL-mean,20,0.0931,18.5
k_1s-100ug_mL-mean,21,0.0927,20.5
k_1s-100ug_mL-mean,22,0.0924,22.5
k_1s-100ug_mL-mean,23,0.0922,24.5
k_1s-100ug_mL-mean,24,0.0918,26.5
k_1s-100ug_mL-mean,25,0.0915,28.5
k_1s-100ug_mL-mean,26,0.0909,32.5
k_1s-100ug_mL-mean,27,0.0906,36.5
k_1s-100ug_mL-mean,28,0.0902,40.5
k_1s-100ug_mL-mean,29,0.0898,44.5
k_1s-100ug_mL-mean,30,0.0891,48.5
k_1s-100ug_mL-mean,31,0.0893,52.5
k_1s-100ug_mL-mean,32,0.0886,56.5
k_1s-100ug_mL-mean,33,0.0887,60.5
k_1s-100ug_mL-mean,34,0.0878,68.5
k_1s-100ug_mL-mean,35,0.0871,76.5
k_1s-100ug_mL-mean,36,0.087,84.5
k_1s-100ug_mL-mean,37,0.0863,92.5
k_1s-100ug_mL-mean,38,0.0858,101.0
k_1s-100ug_mL-mean,39,0.0852,109.0
k_1s-100ug_mL-mean,40,0.0847,117.0
k_1s-100ug_mL-mean,41,0.0842,125.0
k_1s-100ug_mL-mean,42,0.0833,141.0
k_1s-100ug_mL-mean,43,0.0827,157.0
k_1s-100ug_mL-mean,44,0.0816,173.0
k_1s-100ug_mL-mean,45,0.0808,189.0
k_1s-100ug_mL-mean,46,0.08,205.0
k_1s-100ug_mL-mean,47,0.0791,221.0
k_1s-100ug_mL-mean,48,0.0784,237.0
k_1s-100ug_mL-mean,49,0.0778,253.0
k_1s-100ug_mL-mean,50,0.0766,285.0
k_1s-100ug_mL-mean,51,0.0753,317.0
k_1s-100ug_mL-mean,52,0.0741,349.0
k_1s-100ug_mL-mean,53,0.0729,381.0
k_1s-100ug_mL-mean,54,0.0718,413.0
k_1s-100ug_mL-mean,55,0.0708,445.0
k_1s-100ug_mL-mean,56,0.0697,477.0
k_1s-100ug_mL-mean,57,0.0687,509.0
k_1s-100ug_mL-mean,58,0.0669,573.0
k_1s-100ug_mL-mean,59,0.0651,637.0
k_1s-100ug_mL-mean,60,0.0634,701.0
k_1s-100ug_mL-mean,61,0.0619,765.0
k_1s-100ug_mL-mean,62,0.0603,829.0
k_1s-100ug_mL-mean,63,0.0587,893.0
k_1s-100ug_mL-mean,64,0.0574,957.0
k_1s-100ug_mL-mean,65,0.0561,1020.0
k_1s-100ug_mL-mean,66,0.0536,1150.0
k_1s-100ug_mL-mean,67,0.0512,1280.0
k_1s-100ug_mL-mean,68,0.049,1400.0
k_1s-100ug_mL-mean,69,0.047,1530.0
k_1s-100ug_mL-mean,70,0.045,1660.0
k_1s-100ug_mL-mean,71,0.0433,1790.0
k_1s-100ug_mL-mean,72,0.0416,1920.0
k_1s-100ug_mL-mean,73,0.0402,2040.0
k_1s-100ug_mL-mean,74,0.0374,2300.0
k_1s-100ug_mL-mean,75,0.0349,2560.0
k_1s-100ug_mL-mean,76,0.0326,2810.0
k_1s-100ug_mL-mean,77,0.0304,3070.0
k_1s-100ug_mL-mean,78,0.0285,3320.0
k_1s-100ug_mL-mean,79,0.0267,3580.0
k_1s-100ug_mL-mean,80,0.025,3840.0
k_1s-100ug_mL-mean,81,0.0235,4090.0
k_1s-100ug_mL-mean,82,0.0209,4600.0
k_1s-100ug_mL-mean,83,0.0187,5120.0
k_1s-100ug_mL-mean,84,0.0168,5630.0
k_1s-100ug_mL-mean,85,0.0152,6140.0
k_1s-100ug_mL-mean,86,0.0139,6650.0
k_1s-100ug_mL-mean,87,0.0127,7160.0
k_1s-100ug_mL-mean,88,0.0118,7680.0
k_1s-100ug_mL-mean,89,0.0113,8190.0
k_1s-100ug_mL-mean,90,0.0101,9210.0
k_1s-100ug_mL-mean,91,0.00831,10200.0
k_1s-100ug_mL-mean,92,0.0068,11300.0
k_1s-100ug_mL-mean,93,0.00589,12300.0
k_1s-100ug_mL-mean,94,0.00538,13300.0
k_1s-100ug_mL-mean,95,0.00495,14300.0
k_1s-100ug_mL-mean,96,0.00471,15400.0
k_1s-100ug_mL-mean,97,0.00401,16400.0
k_1s-100ug_mL-mean,98,0.00303,18400.0
k_1s-100ug_mL-mean,99,0.00175,20500.0
k_1s-100ug_mL-mean,100,0.00124,22500.0
k_1s-100ug_mL-mean,101,0.00144,24600.0
k_1s-100ug_mL-mean,102,0.00197,26600.0
k_1s-100ug_mL-mean,103,0.00293,28700.0
k_1s-100ug_mL-mean,104,0.00373,30700.0
k_1s-100ug_mL-mean,105,0.00381,32800.0
k_1s-100ug_mL-mean,106,0.00351,36900.0
k_1s-100ug_mL-mean,107,0.00255,41000.0
k_1s-100ug_mL-mean,108,0.00389,45100.0
k_1s-100ug_mL-mean,109,0.00372,49100.0
k_1s-100ug_mL-mean,110,0.00286,53200.0
k_1s-100ug_mL-mean,111,0.0015,57300.0
k_1s-100ug_mL-mean,112,0.00172,61400.0
k_1s-100ug_mL-mean,113,0.0029,65500.0
k_1s-100ug_mL-mean,114,0.00339,73700.0
k_1s-100ug_mL-mean,115,0.00503,81900.0
k_1s-100ug_mL-mean,116,0.00324,90100.0
k_1s-100ug_mL-mean,117,0.00483,98300.0
k_1s-100ug_mL-mean,118,0.00461,106000.0
k_1s-100ug_mL-mean,119,0.00539,115000.0
k_1s-100ug_mL-mean,120,0.00541,123000.0
k_1s-100ug_mL-mean,121,0.00434,131000.0
k_1s-100ug_mL-mean,122,0.00131,147000.0
k_1s-100ug_mL-mean,123,0.00404,164000.0
k_1s-100ug_mL-mean,124,0.00212,180000.0
k_1s-100ug_mL-mean,125,0.00259,197000.0
k_1s-100ug_mL-mean,126,0.00254,213000.0
k_1s-100ug_mL-mean,127,0.00352,229000.0
k_1s-100ug_mL-mean,128,0.00259,246000.0
k_1s-100ug_mL-mean,129,0.00177,262000.0
k_1s-100ug_mL-mean,130,0.002,295000.0
k_1s-100ug_mL-mean,131,0.0018,328000.0
k_1s-100ug_mL-mean,132,0.000844,360000.0
k_1s-100ug_mL-mean,133,0.000363,393000.0
k_1s-100ug_mL-mean,134,0.000345,426000.0
k_1s-100ug_mL-mean,135,0.000168,459000.0
k_1s-100ug_mL-mean,136,0.000467,492000.0
k_1s-100ug_mL-mean,137,0.000271,524000.0
k_1s-100ug_mL-mean,138,0.000239,590000.0
k_1s-100ug_mL-mean,139,0.000412,655000.0
k_1s-100ug_mL-mean,140,0.000269,721000.0
k_1s-100ug_mL-mean,141,0.000238,786000.0
k_1s-100ug_mL-mean,142,0.00041,852000.0
k_1s-100ug_mL-mean,143,0.00052,918000.0
k_1s-100ug_mL-mean,144,0.000121,983000.0
k_1s-100ug_mL-mean,145,0.000729,1050000.0
k_1s-100ug_mL-mean,146,0.000355,1180000.0
k_1s-100ug_mL-mean,147,0.000574,1310000.0
k_1s-100ug_mL-mean,148,0.000426,1440000.0
k_1s-100ug_mL-mean,149,0.000325,1570000.0
k_1s-100ug_mL-mean,150,0.000468,1700000.0
k_1s-100ug_mL-mean,151,0.000966,1840000.0
k_1s-100ug_mL-mean,152,0.000946,1970000.0
k_1s-100ug_mL-mean,153,0.000765,2100000.0
k_1s-100ug_mL-mean,154,0.000131,2360000.0
k_1s-100ug_mL-mean,155,0.000271,2620000.0
k_1s-100ug_mL-mean,156,0.000648,2880000.0
k_1s-100ug_mL-mean,157,0.000472,3150000.0
k_1s-100ug_mL-mean,158,0.000351,3410000.0
k_1s-100ug_mL-mean,159,0.000933,3670000.0
k_1s-100ug_mL-mean,160,0.000719,3930000.0
k_1s-100ug_mL-mean,161,0.0,4190000.0
k_1s-100ug_mL-mean,162,0.0,4720000.0
k_1s-100ug_mL-mean,163,0.0,5240000.0
k_1s-100ug_mL-mean,164,0.0,5770000.0
k_1s-100ug_mL-mean,165,0.0,6290000.0
k_1s-100ug_mL-mean,166,0.0,6820000.0
k_1s-100ug_mL-mean,167,0.0,7340000.0
k_1s-100ug_mL-mean,168,0.0,7860000.0
k_1s-100ug_mL-mean,169,0.0,8390000.0
k_1s-100ug_mL-mean,170,0.0,9440000.0
k_1s-100ug_mL-mean,171,0.0,10500000.0
k_1s-100ug_mL-mean,172,0.0,11500000.0
k_1s-100ug_mL-mean,173,0.0,12600000.0
k_1s-100ug_mL-mean,174,0.0,13600000.0
k_1s-100ug_mL-mean,175,0.0,14700000.0
k_1s-100ug_mL-mean,176,0.0,15700000.0
k_1s-100ug_mL-mean,177,0.0,16800000.0
k_1s-100ug_mL-mean,178,0.0,18900000.0
k_1s-100ug_mL-mean,179,0.0,21000000.0
k_1s-100ug_mL-mean,180,0.0,23100000.0
k_1s-100ug_mL-mean,181,0.0,25200000.0
k_1s-100ug_mL-mean,182,0.0,27300000.0
k_1s-100ug_mL-mean,183,0.0,29400000.0
k_1s-100ug_mL-mean,184,0.0,31500000.0
k_1s-100ug_mL-mean,185,0.0,33600000.0
k_1s-100ug_mL-mean,186,0.0,37700000.0
k_1s-100ug_mL-mean,187,0.0,41900000.0
k_1s-100ug_mL-mean,188,0.0,46100000.0
k_1s-100ug_mL-mean,189,0.0,50300000.0
k_1s-100ug_mL-mean,190,0.0,54500000.0
k_1s-100ug_mL-mean,191,0.0,58700000.0
k_1s-100ug_mL-mean,192,0.0,62900000.0
milli_q-water 1,1,0.0761,0.5
milli_q-water 1,2,0.0792,1.0
milli_q-water 1,3,0.0924,1.5
milli_q-water 1,4,0.0203,2.0
milli_q-water 1,5,0.081,2.5
milli_q-water 1,6,0.067,3.0
milli_q-water 1,7,0.0689,3.5
milli_q-water 1,8,0.075,4.0
milli_q-water 1,9,0.0638,4.5
milli_q-water 1,10,0.0708,5.5
milli_q-water 1,11,0.075,6.5
milli_q-water 1,12,0.0702,7.5
milli_q-water 1,13,0.0651,8.5
milli_q-water 1,14,0.0372,9.5
milli_q-water 1,15,0.079,10.5
milli_q-water 1,16,0.0406,11.5
milli_q-water 1,17,0.044,12.5
milli_q-water 1,18,0.0544,14.5
milli_q-water 1,19,0.0461,16.5
milli_q-water 1,20,0.0782,18.5
milli_q-water 1,21,0.0576,20.5
milli_q-water 1,22,0.0688,22.5
milli_q-water 1,23,0.0494,24.5
milli_q-water 1,24,0.0699,26.5
milli_q-water 1,25,0.0748,28.5
milli_q-water 1,26,0.0524,32.5
milli_q-water 1,27,0.0622,36.5
milli_q-water 1,28,0.0565,40.5
milli_q-water 1,29,0.0532,44.5
milli_q-water 1,30,0.0577,48.5
milli_q-water 1,31,0.071,52.5
milli_q-water 1,32,0.0566,56.5
milli_q-water 1,33,0.0581,60.5
milli_q-water 1,34,0.0629,68.5
milli_q-water 1,35,0.0517,76.5
milli_q-water 1,36,0.0612,84.5
milli_q-water 1,37,0.0702,92.5
milli_q-water 1,38,0.0698,101.0
milli_q-water 1,39,0.0586,109.0
milli_q-water 1,40,0.0601,117.0
milli_q-water 1,41,0.0595,125.0
milli_q-water 1,42,0.0575,141.0
milli_q-water 1,43,0.0582,157.0
milli_q-water 1,44,0.0569,173.0
milli_q-water 1,45,0.056,189.0
milli_q-water 1,46,0.0526,205.0
milli_q-water 1,47,0.0499,221.0
milli_q-water 1,48,0.0511,237.0
milli_q-water 1,49,0.052,253.0
milli_q-water 1,50,0.0565,285.0
milli_q-water 1,51,0.0497,317.0
milli_q-water 1,52,0.0452,349.0
milli_q-water 1,53,0.0511,381.0
milli_q-water 1,54,0.0498,413.0
milli_q-water 1,55,0.0463,445.0
milli_q-water 1,56,0.049,477.0
milli_q-water 1,57,0.0431,509.0
milli_q-water 1,58,0.0424,573.0
milli_q-water 1,59,0.044,637.0
milli_q-water 1,60,0.0408,701.0
milli_q-water 1,61,0.0428,765.0
milli_q-water 1,62,0.0415,829.0
milli_q-water 1,63,0.0373,893.0
milli_q-water 1,64,0.0422,957.0
milli_q-water 1,65,0.0379,1020.0
milli_q-water 1,66,0.0369,1150.0
milli_q-water 1,67,0.0353,1280.0
milli_q-water 1,68,0.0335,1400.0
milli_q-water 1,69,0.0312,1530.0
milli_q-water 1,70,0.0284,1660.0
milli_q-water 1,71,0.0282,1790.0
milli_q-water 1,72,0.029,1920.0
milli_q-water 1,73,0.0276,2040.0
milli_q-water 1,74,0.0244,2300.0
milli_q-water 1,75,0.0255,2560.0
milli_q-water 1,76,0.025,2810.0
milli_q-water 1,77,0.0261,3070.0
milli_q-water 1,78,0.0277,3320.0
milli_q-water 1,79,0.0277,3580.0
milli_q-water 1,80,0.0281,3840.0
milli_q-water 1,81,0.0242,4090.0
milli_q-water 1,82,0.0269,4600.0
milli_q-water 1,83,0.026,5120.0
milli_q-water 1,84,0.0281,5630.0
milli_q-water 1,85,0.0299,6140.0
milli_q-water 1,86,0.0309,6650.0
milli_q-water 1,87,0.0313,7160.0
milli_q-water 1,88,0.032,7680.0
milli_q-water 1,89,0.0265,8190.0
milli_q-water 1,90,0.0288,9210.0
milli_q-water 1,91,0.0318,10200.0
milli_q-water 1,92,0.0337,11300.0
milli_q-water 1,93,0.0361,12300.0
milli_q-water 1,94,0.0376,13300.0
milli_q-water 1,95,0.0419,14300.0
milli_q-water 1,96,0.0451,15400.0
milli_q-water 1,97,0.0343,16400.0
milli_q-water 1,98,0.039,18400.0
milli_q-water 1,99,0.0424,20500.0
milli_q-water 1,100,0.0465,22500.0
milli_q-water 1,101,0.0518,24600.0
milli_q-water 1,102,0.0559,26600.0
milli_q-water 1,103,0.0606,28700.0
milli_q-water 1,104,0.0658,30700.0
milli_q-water 1,105,0.0358,32800.0
milli_q-water 1,106,0.0357,36900.0
milli_q-water 1,107,0.0348,41000.0
milli_q-water 1,108,0.0387,45100.0
milli_q-water 1,109,0.0419,49100.0
milli_q-water 1,110,0.0445,53200.0
milli_q-water 1,111,0.0459,57300.0
milli_q-water 1,112,0.0468,61400.0
milli_q-water 1,113,0.0478,65500.0
milli_q-water 1,114,0.0547,73700.0
milli_q-water 1,115,0.0625,81900.0
milli_q-water 1,116,0.0639,90100.0
milli_q-water 1,117,0.0709,98300.0
milli_q-water 1,118,0.0785,106000.0
milli_q-water 1,119,0.0825,115000.0
milli_q-water 1,120,0.0871,123000.0
milli_q-water 1,121,0.0901,131000.0
milli_q-water 1,122,0.0997,147000.0
milli_q-water 1,123,0.105,164000.0
milli_q-water 1,124,0.111,180000.0
milli_q-water 1,125,0.115,197000.0
milli_q-water 1,126,0.123,213000.0
milli_q-water 1,127,0.125,229000.0
milli_q-water 1,128,0.134,246000.0
milli_q-water 1,129,0.139,262000.0
milli_q-water 1,130,0.147,295000.0
milli_q-water 1,131,0.151,328000.0
milli_q-water 1,132,0.159,360000.0
milli_q-water 1,133,0.162,393000.0
milli_q-water 1,134,0.16,426000.0
milli_q-water 1,135,0.162,459000.0
milli_q-water 1,136,0.166,492000.0
milli_q-water 1,137,0.165,524000.0
milli_q-water 1,138,0.165,590000.0
milli_q-water 1,139,0.166,655000.0
milli_q-water 1,140,0.166,721000.0
milli_q-water 1,141,0.163,786000.0
milli_q-water 1,142,0.172,852000.0
milli_q-water 1,143,0.171,918000.0
milli_q-water 1,144,0.168,983000.0
milli_q-water 1,145,0.167,1050000.0
milli_q-water 1,146,0.166,1180000.0
milli_q-water 1,147,0.171,1310000.0
milli_q-water 1,148,0.171,1440000.0
milli_q-water 1,149,0.17,1570000.0
milli_q-water 1,150,0.169,1700000.0
milli_q-water 1,151,0.165,1840000.0
milli_q-water 1,152,0.16,1970000.0
milli_q-water 1,153,0.16,2100000.0
milli_q-water 1,154,0.15,2360000.0
milli_q-water 1,155,0.136,2620000.0
milli_q-water 1,156,0.123,2880000.0
milli_q-water 1,157,0.114,3150000.0
milli_q-water 1,158,0.105,3410000.0
milli_q-water 1,159,0.0983,3670000.0
milli_q-water 1,160,0.0928,3930000.0
milli_q-water 1,161,0.0,4190000.0
milli_q-water 1,162,0.0,4720000.0
milli_q-water 1,163,0.0,5240000.0
milli_q-water 1,164,0.0,5770000.0
milli_q-water 1,165,0.0,6290000.0
milli_q-water 1,166,0.0,6820000.0
milli_q-water 1,167,0.0,7340000.0
milli_q-water 1,168,0.0,7860000.0
milli_q-water 1,169,0.0,8390000.0
milli_q-water 1,170,0.0,9440000.0
milli_q-water 1,171,0.0,10500000.0
milli_q-water 1,172,0.0,11500000.0
milli_q-water 1,173,0.0,12600000.0
milli_q-water 1,174,0.0,13600000.0
milli_q-water 1,175,0.0,14700000.0
milli_q-water 1,176,0.0,15700000.0
milli_q-water 1,177,0.0,16800000.0
milli_q-water 1,178,0.0,18900000.0
milli_q-water 1,179,0.0,21000000.0
milli_q-water 1,180,0.0,23100000.0
milli_q-water 1,181,0.0,25200000.0
milli_q-water 1,182,0.0,27300000.0
milli_q-water 1,183,0.0,29400000.0
milli_q-water 1,184,0.0,31500000.0
milli_q-water 1,185,0.0,33600000.0
milli_q-water 1,186,0.0,37700000.0
milli_q-water 1,187,0.0,41900000.0
milli_q-water 1,188,0.0,46100000.0
milli_q-water 1,189,0.0,50300000.0
milli_q-water 1,190,0.0,54500000.0
milli_q-water 1,191,0.0,58700000.0
milli_q-water 1,192,0.0,62900000.0
k_1s-1mg_mL 1,1,0.831,0.5
k_1s-1mg_mL 1,2,0.842,1.0
k_1s-1mg_mL 1,3,0.837,1.5
k_1s-1mg_mL 1,4,0.839,2.0
k_1s-1mg_mL 1,5,0.835,2.5
k_1s-1mg_mL 1,6,0.836,3.0
k_1s-1mg_mL 1,7,0.832,3.5
k_1s-1mg_mL 1,8,0.833,4.0
k_1s-1mg_mL 1,9,0.831,4.5
k_1s-1mg_mL 1,10,0.829,5.5
k_1s-1mg_mL 1,11,0.828,6.5
k_1s-1mg_mL 1,12,0.826,7.5
k_1s-1mg_mL 1,13,0.823,8.5
k_1s-1mg_mL 1,14,0.823,9.5
k_1s-1mg_mL 1,15,0.821,10.5
k_1s-1mg_mL 1,16,0.818,11.5
k_1s-1mg_mL 1,17,0.816,12.5
k_1s-1mg_mL 1,18,0.814,14.5
k_1s-1mg_mL 1,19,0.811,16.5
k_1s-1mg_mL 1,20,0.809,18.5
k_1s-1mg_mL 1,21,0.805,20.5
k_1s-1mg_mL 1,22,0.803,22.5
k_1s-1mg_mL 1,23,0.801,24.5
k_1s-1mg_mL 1,24,0.798,26.5
k_1s-1mg_mL 1,25,0.796,28.5
k_1s-1mg_mL 1,26,0.791,32.5
k_1s-1mg_mL 1,27,0.786,36.5
k_1s-1mg_mL 1,28,0.783,40.5
k_1s-1mg_mL 1,29,0.779,44.5
k_1s-1mg_mL 1,30,0.775,48.5
k_1s-1mg_mL 1,31,0.771,52.5
k_1s-1mg_mL 1,32,0.768,56.5
k_1s-1mg_mL 1,33,0.764,60.5
k_1s-1mg_mL 1,34,0.758,68.5
k_1s-1mg_mL 1,35,0.751,76.5
k_1s-1mg_mL 1,36,0.745,84.5
k_1s-1mg_mL 1,37,0.74,92.5
k_1s-1mg_mL 1,38,0.734,101.0
k_1s-1mg_mL 1,39,0.728,109.0
k_1s-1mg_mL 1,40,0.723,117.0
k_1s-1mg_mL 1,41,0.718,125.0
k_1s-1mg_mL 1,42,0.707,141.0
k_1s-1mg_mL 1,43,0.698,157.0
k_1s-1mg_mL 1,44,0.689,173.0
k_1s-1mg_mL 1,45,0.68,189.0
k_1s-1mg_mL 1,46,0.672,205.0
k_1s-1mg_mL 1,47,0.663,221.0
k_1s-1mg_mL 1,48,0.656,237.0
k_1s-1mg_mL 1,49,0.648,253.0
k_1s-1mg_mL 1,50,0.633,285.0
k_1s-1mg_mL 1,51,0.62,317.0
k_1s-1mg_mL 1,52,0.606,349.0
k_1s-1mg_mL 1,53,0.594,381.0
k_1s-1mg_mL 1,54,0.582,413.0
k_1s-1mg_mL 1,55,0.57,445.0
k_1s-1mg_mL 1,56,0.559,477.0
k_1s-1mg_mL 1,57,0.548,509.0
k_1s-1mg_mL 1,58,0.528,573.0
k_1s-1mg_mL 1,59,0.508,637.0
k_1s-1mg_mL 1,60,0.49,701.0
k_1s-1mg_mL 1,61,0.472,765.0
k_1s-1mg_mL 1,62,0.456,829.0
k_1s-1mg_mL 1,63,0.44,893.0
k_1s-1mg_mL 1,64,0.426,957.0
k_1s-1mg_mL 1,65,0.412,1020.0
k_1s-1mg_mL 1,66,0.385,1150.0
k_1s-1mg_mL 1,67,0.36,1280.0
k_1s-1mg_mL 1,68,0.337,1400.0
k_1s-1mg_mL 1,69,0.316,1530.0
k_1s-1mg_mL 1,70,0.297,1660.0
k_1s-1mg_mL 1,71,0.278,1790.0
k_1s-1mg_mL 1,72,0.262,1920.0
k_1s-1mg_mL 1,73,0.246,2040.0
k_1s-1mg_mL 1,74,0.217,2300.0
k_1s-1mg_mL 1,75,0.192,2560.0
k_1s-1mg_mL 1,76,0.169,2810.0
k_1s-1mg_mL 1,77,0.15,3070.0
k_1s-1mg_mL 1,78,0.133,3320.0
k_1s-1mg_mL 1,79,0.119,3580.0
k_1s-1mg_mL 1,80,0.107,3840.0
k_1s-1mg_mL 1,81,0.0967,4090.0
k_1s-1mg_mL 1,82,0.0813,4600.0
k_1s-1mg_mL 1,83,0.0704,5120.0
k_1s-1mg_mL 1,84,0.0632,5630.0
k_1s-1mg_mL 1,85,0.0601,6140.0
k_1s-1mg_mL 1,86,0.0591,6650.0
k_1s-1mg_mL 1,87,0.0603,7160.0
k_1s-1mg_mL 1,88,0.0594,7680.0
k_1s-1mg_mL 1,89,0.0591,8190.0
k_1s-1mg_mL 1,90,0.0573,9210.0
k_1s-1mg_mL 1,91,0.0549,10200.0
k_1s-1mg_mL 1,92,0.0498,11300.0
k_1s-1mg_mL 1,93,0.0482,12300.0
k_1s-1mg_mL 1,94,0.0469,13300.0
k_1s-1mg_mL 1,95,0.0453,14300.0
k_1s-1mg_mL 1,96,0.0417,15400.0
k_1s-1mg_mL 1,97,0.0402,16400.0
k_1s-1mg_mL 1,98,0.0405,18400.0
k_1s-1mg_mL 1,99,0.0381,20500.0
k_1s-1mg_mL 1,100,0.0351,22500.0
k_1s-1mg_mL 1,101,0.0367,24600.0
k_1s-1mg_mL 1,102,0.0352,26600.0
k_1s-1mg_mL 1,103,0.038,28700.0
k_1s-1mg_mL 1,104,0.0423,30700.0
k_1s-1mg_mL 1,105,0.0438,32800.0
k_1s-1mg_mL 1,106,0.0425,36900.0
k_1s-1mg_mL 1,107,0.0338,41000.0
k_1s-1mg_mL 1,108,0.0287,45100.0
k_1s-1mg_mL 1,109,0.0298,49100.0
k_1s-1mg_mL 1,110,0.0287,53200.0
k_1s-1mg_mL 1,111,0.0271,57300.0
k_1s-1mg_mL 1,112,0.0236,61400.0
k_1s-1mg_mL 1,113,0.0198,65500.0
k_1s-1mg_mL 1,114,0.0261,73700.0
k_1s-1mg_mL 1,115,0.0222,81900.0
k_1s-1mg_mL 1,116,0.0186,90100.0
k_1s-1mg_mL 1,117,0.013,98300.0
k_1s-1mg_mL 1,118,0.00742,106000.0
k_1s-1mg_mL 1,119,0.00706,115000.0
k_1s-1mg_mL 1,120,0.00644,123000.0
k_1s-1mg_mL 1,121,0.00552,131000.0
k_1s-1mg_mL 1,122,0.00403,147000.0
k_1s-1mg_mL 1,123,0.004,164000.0
k_1s-1mg_mL 1,124,0.00424,180000.0
k_1s-1mg_mL 1,125,0.0021,197000.0
k_1s-1mg_mL 1,126,0.000607,213000.0
k_1s-1mg_mL 1,127,0.0014,229000.0
k_1s-1mg_mL 1,128,0.00254,246000.0
k_1s-1mg_mL 1,129,0.00227,262000.0
k_1s-1mg_mL 1,130,0.00263,295000.0
k_1s-1mg_mL 1,131,0.000999,328000.0
k_1s-1mg_mL 1,132,0.00315,360000.0
k_1s-1mg_mL 1,133,0.000298,393000.0
k_1s-1mg_mL 1,134,0.00189,426000.0
k_1s-1mg_mL 1,135,0.00166,459000.0
k_1s-1mg_mL 1,136,0.000748,492000.0
k_1s-1mg_mL 1,137,0.00064,524000.0
k_1s-1mg_mL 1,138,0.00249,590000.0
k_1s-1mg_mL 1,139,0.00279,655000.0
k_1s-1mg_mL 1,140,0.00173,721000.0
k_1s-1mg_mL 1,141,0.00156,786000.0
k_1s-1mg_mL 1,142,0.000748,852000.0
k_1s-1mg_mL 1,143,0.000666,918000.0
k_1s-1mg_mL 1,144,0.0014,983000.0
k_1s-1mg_mL 1,145,1.48e-05,1050000.0
k_1s-1mg_mL 1,146,0.00129,1180000.0
k_1s-1mg_mL 1,147,0.00188,1310000.0
k_1s-1mg_mL 1,148,0.00279,1440000.0
k_1s-1mg_mL 1,149,0.00293,1570000.0
k_1s-1mg_mL 1,150,0.00115,1700000.0
k_1s-1mg_mL 1,151,1.97e-05,1840000.0
k_1s-1mg_mL 1,152,0.00104,1970000.0
k_1s-1mg_mL 1,153,0.00208,2100000.0
k_1s-1mg_mL 1,154,0.00466,2360000.0
k_1s-1mg_mL 1,155,0.00198,2620000.0
k_1s-1mg_mL 1,156,0.00125,2880000.0
k_1s-1mg_mL 1,157,0.00545,3150000.0
k_1s-1mg_mL 1,158,0.00404,3410000.0
k_1s-1mg_mL 1,159,0.00817,3670000.0
k_1s-1mg_mL 1,160,0.000205,3930000.0
