Sample_Name,point_index,distribution_fit,distribution_fit_data,distribution_delay_time,sample_name_raw,sample_base,carrageenan_code,carrageenan,concentration_value,concentration_unit,concentration_label,matrix,replicate,is_mean
L_3S-1mg_mL 2,11,0.919,0.932,0.175,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,12,0.917,0.928,0.13,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,13,0.914,0.928,0.134,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,14,0.91,0.928,0.119,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,15,0.907,0.927,0.108,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,16,0.903,0.926,0.109,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,17,0.899,0.925,0.0874,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,18,0.894,0.923,0.0971,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,19,0.887,0.921,1.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,20,0.878,0.919,2.0,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,21,0.871,0.917,2.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,22,0.86,0.914,3.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,23,0.848,0.91,4.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,24,0.836,0.907,5.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,25,0.821,0.903,7.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,26,0.802,0.898,9.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,27,0.786,0.894,11.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,28,0.762,0.887,14.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,29,0.733,0.878,18.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,30,0.707,0.871,22.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,31,0.67,0.86,28.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,32,0.627,0.848,36.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,33,0.589,0.836,44.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,34,0.541,0.821,56.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,35,0.488,0.802,68.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,36,0.445,0.785,84.5,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,37,0.393,0.762,109.0,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,38,0.338,0.734,141.0,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,39,0.295,0.708,173.0,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 2,40,0.244,0.671,221.0,L_3S-1mg_mL 2,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,2.0,False
L_3S-1mg_mL 3,1,0.908,0.154,0.404,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,2,0.908,0.118,0.351,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,3,0.907,0.0804,0.296,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,4,0.906,0.0487,0.256,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,5,0.905,0.0299,0.199,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,6,0.904,0.909,0.143,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,7,0.902,0.907,0.123,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,8,0.9,0.907,0.109,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,9,0.899,0.907,0.107,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,10,0.897,0.904,0.0766,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,11,0.894,0.904,1.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,12,0.892,0.902,2.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,13,0.889,0.9,2.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,14,0.886,0.899,3.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,15,0.882,0.896,4.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,16,0.877,0.895,5.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,17,0.873,0.892,7.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,18,0.867,0.889,9.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,19,0.86,0.885,11.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,20,0.851,0.883,14.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,21,0.842,0.877,18.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,22,0.831,0.873,22.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,23,0.818,0.867,28.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,24,0.806,0.859,36.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,25,0.789,0.851,44.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,26,0.769,0.842,56.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,27,0.752,0.831,68.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,28,0.727,0.818,84.5,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,29,0.698,0.806,109.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,30,0.671,0.789,141.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,31,0.634,0.769,173.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,32,0.59,0.752,221.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,33,0.552,0.727,285.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,34,0.502,0.697,349.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,35,0.447,0.671,445.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,36,0.403,0.635,573.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,37,0.349,0.591,701.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,38,0.294,0.551,893.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,39,0.251,0.499,1150.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL 3,40,0.202,0.446,1400.0,L_3S-1mg_mL 3,L_3S-1mg_mL,l,lambda,1.0,mg/mL,1 mg/mL,water,3.0,False
L_3S-1mg_mL-mean,1,0.94,0.191,0.637,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,2,0.94,0.155,0.594,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,3,0.939,0.115,0.535,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,4,0.938,0.078,0.472,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,5,0.937,0.0528,0.42,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,6,0.936,0.0294,0.365,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,7,0.934,0.0135,0.315,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,8,0.933,0.00624,0.285,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,9,0.931,0.00196,0.262,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,10,0.93,0.94,0.249,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,11,0.928,0.94,0.229,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,12,0.926,0.938,0.193,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,13,0.923,0.938,0.2,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,14,0.92,0.937,0.227,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,15,0.917,0.936,0.209,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,16,0.913,0.934,0.179,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,17,0.909,0.934,0.134,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,18,0.904,0.931,0.083,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,19,0.897,0.93,1.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,20,0.889,0.927,2.0,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,21,0.882,0.926,2.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,22,0.872,0.924,3.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,23,0.861,0.92,4.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,24,0.85,0.917,5.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,25,0.836,0.913,7.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,26,0.818,0.909,9.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,27,0.801,0.904,11.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,28,0.777,0.897,14.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,29,0.748,0.89,18.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,30,0.72,0.882,22.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,31,0.681,0.872,28.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,32,0.635,0.861,36.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,33,0.593,0.85,44.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,34,0.54,0.835,56.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,35,0.482,0.817,68.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,36,0.435,0.8,84.5,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,37,0.379,0.777,109.0,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,38,0.324,0.749,141.0,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,39,0.283,0.723,173.0,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
L_3S-1mg_mL-mean,40,0.236,0.685,221.0,L_3S-1mg_mL-mean,L_3S-1mg_mL-mean,l,lambda,1.0,mg/mL,1 mg/mL,water,,True
aMEM_10pct-i_2s 1,1,0.897,0.00889,0.0246,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,2,0.889,0.00628,0.0231,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,3,0.881,0.00382,0.0198,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,4,0.866,0.895,0.0258,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,5,0.851,0.89,0.0215,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,6,0.837,0.882,0.0242,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,7,0.81,0.868,1.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,8,0.785,0.85,2.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,9,0.762,0.837,2.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,10,0.73,0.81,3.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,11,0.691,0.785,4.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,12,0.657,0.762,5.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,13,0.612,0.729,7.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,14,0.562,0.691,9.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,15,0.52,0.657,11.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,16,0.469,0.612,14.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,17,0.427,0.562,18.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,18,0.381,0.52,22.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,19,0.327,0.469,28.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,20,0.273,0.428,36.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,21,0.232,0.38,44.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,22,0.187,0.326,56.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,23,0.146,0.273,68.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,24,0.119,0.232,84.5,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,25,0.093,0.186,109.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,26,0.0742,0.147,141.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,27,0.0639,0.12,173.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,28,0.0558,0.101,221.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,29,0.0507,0.0773,285.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,30,0.0479,0.0497,349.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,31,0.0452,0.0375,445.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,32,0.0425,0.0288,573.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,33,0.0401,0.019,701.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,34,0.0369,0.0282,893.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,35,0.033,0.0226,1150.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,36,0.0297,0.0319,1400.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,37,0.0254,0.0316,1790.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,38,0.0207,0.0285,2300.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,39,0.017,0.0268,2810.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 1,40,0.0128,0.0262,3580.0,aMEM_10pct-i_2s 1,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,1.0,False
aMEM_10pct-i_2s 2,1,0.895,0.895,1.5,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
aMEM_10pct-i_2s 2,2,0.887,0.888,2.0,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
aMEM_10pct-i_2s 2,3,0.879,0.878,2.5,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
aMEM_10pct-i_2s 2,4,0.863,0.862,3.5,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
aMEM_10pct-i_2s 2,5,0.847,0.848,4.5,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
aMEM_10pct-i_2s 2,6,0.833,0.834,5.5,aMEM_10pct-i_2s 2,aMEM_10pct-i_2s,i,iota,20.0,ug/mL,20 ug/mL,medium,2.0,False
